output_file,source_phoneme,source_noise,snr_db,time_stretch,noise_start_time
इ_aug_39.wav,इ_female-3_047.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,19.54,1.08,256.88
इ_aug_40.wav,इ_female-5_061.wav,181026__calcuttan__college-street.wav,13.51,1.10,53.62
इ_aug_41.wav,इ_female-2_039.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,19.25,0.91,20.10
इ_aug_42.wav,इ_female-2_039.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,9.64,1.05,20.79
इ_aug_43.wav,इ_female-7_015.wav,276590__the_sound_side__indian-market.wav,17.91,0.98,31.63
इ_aug_44.wav,इ_female-4_044.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,17.47,1.01,253.14
इ_aug_45.wav,इ_female-6_058.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,16.90,0.97,106.37
इ_aug_46.wav,इ_female-1_011.wav,276590__the_sound_side__indian-market.wav,18.53,1.03,237.93
इ_aug_231.wav,इ_female-5_064.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,2.99,1.06,25.57
इ_aug_232.wav,इ_female-7_031.wav,437345__giddster__crows-cawing.wav,8.45,1.04,32.98
इ_aug_233.wav,इ_female-4_043.wav,439983__kevp888__br_012_india_agra.mp3,9.74,1.01,26.70
इ_aug_234.wav,इ_female-4_042.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,2.36,1.02,129.36
इ_aug_235.wav,इ_female-7_014.wav,181026__calcuttan__college-street.wav,4.61,0.91,18.71
इ_aug_236.wav,इ_female-1_010.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,16.26,1.00,198.17
इ_aug_237.wav,इ_female-2_040.wav,439983__kevp888__br_012_india_agra.mp3,9.75,0.90,8.07
इ_aug_238.wav,इ_female-7_024.wav,345313__embracetheart__city-traffic-outdoor.wav,10.52,0.99,6.62
इ_aug_239.wav,इ_female-7_025.wav,186745__calcuttan__kali-temple-soundscape.wav,4.27,1.02,59.23
इ_aug_240.wav,इ_male-1_068.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,1.17,0.98,4.80
इ_aug_241.wav,इ_female-7_034.wav,439983__kevp888__br_012_india_agra.mp3,3.75,1.08,82.14
इ_aug_242.wav,इ_female-2_039.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,4.83,1.09,25.38
इ_aug_243.wav,इ_female-7_018.wav,440148__kevp888__br_061_india_varanasi.mp3,7.39,1.06,100.87
इ_aug_244.wav,इ_female-7_028.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,9.95,1.06,55.28
इ_aug_245.wav,इ_female-7_019.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,19.70,0.93,122.93
इ_aug_246.wav,इ_male-8_037.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,3.08,1.07,472.65
इ_aug_247.wav,इ_female-7_023.wav,439983__kevp888__br_012_india_agra.mp3,7.66,1.00,42.11
इ_aug_248.wav,इ_male-3_007.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,6.74,1.08,192.03
इ_aug_249.wav,इ_male-1_067.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,3.97,0.91,4.31
इ_aug_250.wav,इ_female-7_035.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,18.22,1.07,30.23
इ_aug_251.wav,इ_male-3_008.wav,345313__embracetheart__city-traffic-outdoor.wav,7.33,0.95,9.31
इ_aug_252.wav,इ_female-7_031.wav,65185__carbilicon__india-man-2.wav,7.70,1.04,18.42
इ_aug_253.wav,इ_female-1_011.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,5.54,0.90,123.45
इ_aug_254.wav,इ_male-3_009.wav,276590__the_sound_side__indian-market.wav,6.94,0.97,72.08
इ_aug_255.wav,इ_female-4_043.wav,437345__giddster__crows-cawing.wav,15.71,1.03,32.19
इ_aug_256.wav,इ_female-5_061.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,17.68,0.93,22.13
इ_aug_257.wav,इ_female-3_050.wav,65185__carbilicon__india-man-2.wav,1.43,1.02,18.57
इ_aug_258.wav,इ_female-4_042.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,12.36,0.93,235.70
इ_aug_259.wav,इ_female-6_058.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,18.40,1.00,5.03
इ_aug_260.wav,इ_female-7_025.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,14.65,0.97,72.65
इ_aug_261.wav,इ_female-1_010.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,11.50,1.05,9.37
इ_aug_262.wav,इ_male-4_053.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,2.01,0.97,24.97
इ_aug_263.wav,इ_female-3_051.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,4.59,0.95,76.42
इ_aug_264.wav,इ_female-7_035.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,10.77,1.04,130.91
इ_aug_265.wav,इ_female-7_020.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,3.62,0.99,54.77
इ_aug_266.wav,इ_female-4_041.wav,345313__embracetheart__city-traffic-outdoor.wav,14.60,0.94,34.02
इ_aug_267.wav,इ_male-3_008.wav,440148__kevp888__br_061_india_varanasi.mp3,15.87,1.00,3.22
इ_aug_268.wav,इ_male-3_009.wav,276590__the_sound_side__indian-market.wav,0.94,1.04,30.26
इ_aug_269.wav,इ_female-5_062.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,3.30,1.00,206.46
इ_aug_270.wav,इ_female-5_062.wav,440148__kevp888__br_061_india_varanasi.mp3,8.95,0.90,95.54
इ_aug_271.wav,इ_female-7_019.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,0.66,0.91,83.10
इ_aug_272.wav,इ_female-6_060.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,9.26,0.96,165.12
इ_aug_273.wav,इ_male-8_037.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,4.15,1.02,58.03
इ_aug_274.wav,इ_female-7_014.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,17.78,1.07,12.79
इ_aug_275.wav,इ_female-7_031.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,8.55,1.06,49.33
इ_aug_276.wav,इ_male-2_036.wav,437345__giddster__crows-cawing.wav,0.06,0.96,7.12
इ_aug_185.wav,इ_female-4_046.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,16.13,1.06,78.94
इ_aug_186.wav,इ_female-5_063.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,5.04,1.06,145.00
इ_aug_187.wav,इ_female-2_039.wav,65185__carbilicon__india-man-2.wav,15.84,1.04,10.02
इ_aug_188.wav,इ_male-1_066.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,19.28,0.96,83.80
इ_aug_189.wav,इ_male-5_069.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,2.81,0.98,1.37
इ_aug_190.wav,इ_female-7_026.wav,276590__the_sound_side__indian-market.wav,4.66,1.02,126.79
इ_aug_191.wav,इ_female-7_022.wav,436788__roboroo__murder-of-crows.wav,12.73,1.08,15.30
इ_aug_192.wav,इ_female-2_040.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,19.77,0.99,143.41
इ_aug_193.wav,इ_female-6_059.wav,436788__roboroo__murder-of-crows.wav,9.17,0.98,20.69
इ_aug_194.wav,इ_male-3_007.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,19.29,1.03,114.12
इ_aug_195.wav,इ_female-7_029.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,3.74,0.91,377.81
इ_aug_196.wav,इ_female-7_015.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,12.49,1.03,235.86
इ_aug_197.wav,इ_female-7_024.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,1.46,1.02,19.48
इ_aug_198.wav,इ_male-3_006.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,13.53,0.96,99.69
इ_aug_199.wav,इ_male-3_005.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,13.20,0.96,56.04
इ_aug_200.wav,इ_female-2_038.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,15.18,0.98,463.04
इ_aug_201.wav,इ_female-7_022.wav,462494__rucisko__busy-city-05.wav,18.24,1.06,36.86
इ_aug_202.wav,इ_female-7_015.wav,345313__embracetheart__city-traffic-outdoor.wav,9.14,0.97,2.63
इ_aug_203.wav,इ_male-4_053.wav,125981__xserra__temple-iit-mumbai.wav,19.73,1.02,121.73
इ_aug_204.wav,इ_female-2_039.wav,345313__embracetheart__city-traffic-outdoor.wav,11.67,1.10,13.06
इ_aug_205.wav,इ_male-1_068.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,7.96,0.99,44.88
इ_aug_206.wav,इ_female-7_019.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,9.17,0.94,8.25
इ_aug_207.wav,इ_female-7_024.wav,125981__xserra__temple-iit-mumbai.wav,19.02,1.00,87.10
इ_aug_208.wav,इ_male-3_005.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,17.01,1.04,248.71
इ_aug_209.wav,इ_female-1_010.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,1.93,1.08,296.02
इ_aug_210.wav,इ_female-5_064.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,1.40,0.90,63.54
इ_aug_211.wav,इ_female-7_031.wav,436788__roboroo__murder-of-crows.wav,11.53,1.01,15.42
इ_aug_212.wav,इ_male-5_069.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,17.17,0.93,81.42
इ_aug_213.wav,इ_female-5_061.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,0.07,0.97,34.84
इ_aug_214.wav,इ_female-6_058.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,7.92,1.06,71.23
इ_aug_215.wav,इ_female-6_059.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,11.97,0.98,40.34
इ_aug_216.wav,इ_female-1_010.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,6.20,1.04,34.90
इ_aug_217.wav,इ_female-1_013.wav,462494__rucisko__busy-city-05.wav,4.16,1.05,35.15
इ_aug_218.wav,इ_female-6_059.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,4.94,1.05,51.90
इ_aug_219.wav,इ_female-1_013.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,10.88,0.94,3.11
इ_aug_220.wav,इ_female-7_018.wav,462494__rucisko__busy-city-05.wav,14.03,0.95,48.00
इ_aug_221.wav,इ_female-2_038.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,19.34,0.96,50.52
इ_aug_222.wav,इ_female-3_051.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,18.95,0.90,1.04
इ_aug_223.wav,इ_female-6_057.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,15.11,0.97,249.31
इ_aug_224.wav,इ_female-7_019.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,5.91,1.02,6.59
इ_aug_225.wav,इ_female-4_044.wav,439983__kevp888__br_012_india_agra.mp3,7.37,0.96,90.52
इ_aug_226.wav,इ_male-4_052.wav,462494__rucisko__busy-city-05.wav,2.47,0.91,55.61
इ_aug_227.wav,इ_female-7_022.wav,440148__kevp888__br_061_india_varanasi.mp3,18.83,1.00,99.99
इ_aug_228.wav,इ_female-6_055.wav,65185__carbilicon__india-man-2.wav,4.67,1.00,33.26
इ_aug_229.wav,इ_male-1_068.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,1.57,0.90,96.03
इ_aug_230.wav,इ_male-4_053.wav,436788__roboroo__murder-of-crows.wav,13.53,1.08,16.93
इ_aug_415.wav,इ_female-1_013.wav,65855__bosone__indian-children-street-voices.wav,7.98,1.09,7.54
इ_aug_416.wav,इ_female-3_049.wav,65185__carbilicon__india-man-2.wav,16.56,0.93,32.33
इ_aug_417.wav,इ_female-7_022.wav,65855__bosone__indian-children-street-voices.wav,1.45,1.07,28.76
इ_aug_418.wav,इ_male-1_068.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,4.79,0.96,36.63
इ_aug_419.wav,इ_female-7_021.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,13.38,0.90,44.54
इ_aug_420.wav,इ_male-3_003.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,18.26,1.06,25.89
इ_aug_421.wav,इ_female-6_054.wav,440148__kevp888__br_061_india_varanasi.mp3,0.33,1.09,49.42
इ_aug_422.wav,इ_female-5_063.wav,125981__xserra__temple-iit-mumbai.wav,9.82,0.97,63.98
इ_aug_423.wav,इ_female-3_049.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,1.20,0.94,41.67
इ_aug_424.wav,इ_male-3_002.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,19.89,1.01,431.76
इ_aug_425.wav,इ_male-3_007.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,12.95,0.97,311.41
इ_aug_426.wav,इ_male-3_002.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,9.34,0.93,69.69
इ_aug_427.wav,इ_female-7_014.wav,436788__roboroo__murder-of-crows.wav,16.05,0.94,0.23
इ_aug_428.wav,इ_female-2_038.wav,186745__calcuttan__kali-temple-soundscape.wav,6.77,1.07,100.33
इ_aug_429.wav,इ_female-4_044.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,4.00,1.01,72.11
इ_aug_430.wav,इ_male-3_004.wav,181026__calcuttan__college-street.wav,16.49,1.02,18.29
इ_aug_431.wav,इ_female-2_039.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,16.13,0.92,89.80
इ_aug_432.wav,इ_male-4_052.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,7.73,1.03,16.99
इ_aug_433.wav,इ_male-3_008.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,16.74,1.06,2.94
इ_aug_434.wav,इ_female-5_061.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,10.42,1.06,472.89
इ_aug_435.wav,इ_female-7_032.wav,437345__giddster__crows-cawing.wav,3.70,0.98,32.23
इ_aug_436.wav,इ_female-5_064.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,19.16,0.99,8.05
इ_aug_437.wav,इ_female-6_054.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,13.74,0.97,2.79
इ_aug_438.wav,इ_female-4_041.wav,186745__calcuttan__kali-temple-soundscape.wav,7.11,0.98,17.65
इ_aug_439.wav,इ_female-5_062.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,9.10,1.00,16.69
इ_aug_440.wav,इ_female-4_041.wav,276590__the_sound_side__indian-market.wav,9.76,1.05,26.25
इ_aug_441.wav,इ_female-4_045.wav,276590__the_sound_side__indian-market.wav,9.48,1.08,11.62
इ_aug_442.wav,इ_female-4_043.wav,345313__embracetheart__city-traffic-outdoor.wav,4.18,0.91,27.16
इ_aug_443.wav,इ_female-7_015.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,1.59,1.00,304.57
इ_aug_444.wav,इ_female-2_039.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,9.96,0.92,23.00
इ_aug_445.wav,इ_female-6_056.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,15.12,1.00,20.66
इ_aug_446.wav,इ_male-1_068.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,9.28,1.00,58.14
इ_aug_447.wav,इ_female-2_038.wav,65185__carbilicon__india-man-2.wav,7.02,0.95,13.14
इ_aug_448.wav,इ_female-2_039.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,16.82,1.01,74.28
इ_aug_449.wav,इ_male-1_068.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,18.32,0.98,43.79
इ_aug_450.wav,इ_female-7_017.wav,186745__calcuttan__kali-temple-soundscape.wav,17.52,1.05,46.97
इ_aug_451.wav,इ_male-7_001.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,6.16,0.96,26.71
इ_aug_452.wav,इ_female-7_023.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,8.34,1.06,12.73
इ_aug_453.wav,इ_male-2_036.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,6.07,1.05,38.63
इ_aug_454.wav,इ_male-3_008.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,0.53,1.07,63.30
इ_aug_455.wav,इ_female-2_039.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,10.24,0.92,22.64
इ_aug_456.wav,इ_female-4_043.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,14.39,0.96,267.44
इ_aug_457.wav,इ_female-6_058.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,12.37,1.07,43.54
इ_aug_458.wav,इ_female-6_057.wav,181026__calcuttan__college-street.wav,13.62,1.08,6.08
इ_aug_459.wav,इ_female-1_011.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,18.00,0.99,61.56
इ_aug_460.wav,इ_male-4_052.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,16.26,1.01,229.67
इ_aug_93.wav,इ_female-4_043.wav,65855__bosone__indian-children-street-voices.wav,13.69,0.97,4.34
इ_aug_94.wav,इ_female-7_029.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,19.17,1.07,33.37
इ_aug_95.wav,इ_female-7_029.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,16.49,1.04,291.26
इ_aug_96.wav,इ_female-1_010.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,19.05,0.94,36.94
इ_aug_97.wav,इ_male-3_004.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,15.18,0.97,137.55
इ_aug_98.wav,इ_female-7_030.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,3.42,0.93,163.90
इ_aug_99.wav,इ_female-3_050.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,4.85,0.98,2.31
इ_aug_100.wav,इ_female-4_042.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,12.16,1.10,50.71
इ_aug_101.wav,इ_female-7_017.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,0.51,0.96,2.62
इ_aug_102.wav,इ_female-2_039.wav,65855__bosone__indian-children-street-voices.wav,3.65,1.06,10.15
इ_aug_103.wav,इ_female-2_040.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,6.84,1.08,115.17
इ_aug_104.wav,इ_female-3_051.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,16.67,0.95,15.25
इ_aug_105.wav,इ_male-7_001.wav,436788__roboroo__murder-of-crows.wav,13.53,0.94,6.79
इ_aug_106.wav,इ_female-2_039.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,19.78,1.07,27.53
इ_aug_107.wav,इ_female-7_014.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,6.36,0.90,45.47
इ_aug_108.wav,इ_male-1_068.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,3.34,1.01,316.36
इ_aug_109.wav,इ_female-7_014.wav,186745__calcuttan__kali-temple-soundscape.wav,8.49,1.09,131.82
इ_aug_110.wav,इ_female-6_056.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,5.16,1.06,273.13
इ_aug_111.wav,इ_female-4_045.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,12.59,0.91,42.66
इ_aug_112.wav,इ_female-3_047.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,6.80,0.90,125.40
इ_aug_113.wav,इ_male-3_007.wav,276590__the_sound_side__indian-market.wav,1.65,0.98,166.09
इ_aug_114.wav,इ_male-4_052.wav,437345__giddster__crows-cawing.wav,6.44,0.93,36.57
इ_aug_115.wav,इ_female-4_045.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,7.61,0.98,67.16
इ_aug_116.wav,इ_male-1_068.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,16.23,0.90,30.16
इ_aug_117.wav,इ_female-5_064.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,17.19,1.05,301.20
